,name,pdf,ref,text,abstract,intro,bibliography,review,review_html,acknowledgements,conclusion,related
31,6637-gated-recurrent-convolution-neural-network-for-ocr,Articles/6637-gated-recurrent-convolution-neural-network-for-ocr.pdf,https://papers.nips.cc/paper/6637-gated-recurrent-convolution-neural-network-for-ocr.pdf,ArticleText/6637-gated-recurrent-convolution-neural-network-for-ocr.txt,Abstracts/6637-gated-recurrent-convolution-neural-network-for-ocr.txt,IntroText/6637-gated-recurrent-convolution-neural-network-for-ocr.txt,ReferencesText6637-gated-recurrent-convolution-neural-network-for-ocr.json,ReviewText/6637-gated-recurrent-convolution-neural-network-for-ocr.txt,Reviews/6637-gated-recurrent-convolution-neural-network-for-ocr.html,AcknowledgementsText/6637-gated-recurrent-convolution-neural-network-for-ocr.txt,ConclusionText/6637-gated-recurrent-convolution-neural-network-for-ocr.txt,RelatedText/6637-gated-recurrent-convolution-neural-network-for-ocr.txt
32,6638-towards-accurate-binary-convolutional-neural-network,Articles/6638-towards-accurate-binary-convolutional-neural-network.pdf,https://papers.nips.cc/paper/6638-towards-accurate-binary-convolutional-neural-network.pdf,ArticleText/6638-towards-accurate-binary-convolutional-neural-network.txt,Abstracts/6638-towards-accurate-binary-convolutional-neural-network.txt,IntroText/6638-towards-accurate-binary-convolutional-neural-network.txt,ReferencesText6638-towards-accurate-binary-convolutional-neural-network.json,ReviewText/6638-towards-accurate-binary-convolutional-neural-network.txt,Reviews/6638-towards-accurate-binary-convolutional-neural-network.html,AcknowledgementsText/6638-towards-accurate-binary-convolutional-neural-network.txt,ConclusionText/6638-towards-accurate-binary-convolutional-neural-network.txt,RelatedText/6638-towards-accurate-binary-convolutional-neural-network.txt
33,6639-semi-supervised-learning-for-optical-flow-with-generative-adversarial-networks,Articles/6639-semi-supervised-learning-for-optical-flow-with-generative-adversarial-networks.pdf,https://papers.nips.cc/paper/6639-semi-supervised-learning-for-optical-flow-with-generative-adversarial-networks.pdf,ArticleText/6639-semi-supervised-learning-for-optical-flow-with-generative-adversarial-networks.txt,Abstracts/6639-semi-supervised-learning-for-optical-flow-with-generative-adversarial-networks.txt,IntroText/6639-semi-supervised-learning-for-optical-flow-with-generative-adversarial-networks.txt,ReferencesText6639-semi-supervised-learning-for-optical-flow-with-generative-adversarial-networks.json,ReviewText/6639-semi-supervised-learning-for-optical-flow-with-generative-adversarial-networks.txt,Reviews/6639-semi-supervised-learning-for-optical-flow-with-generative-adversarial-networks.html,AcknowledgementsText/6639-semi-supervised-learning-for-optical-flow-with-generative-adversarial-networks.txt,ConclusionText/6639-semi-supervised-learning-for-optical-flow-with-generative-adversarial-networks.txt,RelatedText/6639-semi-supervised-learning-for-optical-flow-with-generative-adversarial-networks.txt
34,6640-learning-a-multi-view-stereo-machine,Articles/6640-learning-a-multi-view-stereo-machine.pdf,https://papers.nips.cc/paper/6640-learning-a-multi-view-stereo-machine.pdf,ArticleText/6640-learning-a-multi-view-stereo-machine.txt,Abstracts/6640-learning-a-multi-view-stereo-machine.txt,IntroText/6640-learning-a-multi-view-stereo-machine.txt,ReferencesText6640-learning-a-multi-view-stereo-machine.json,ReviewText/6640-learning-a-multi-view-stereo-machine.txt,Reviews/6640-learning-a-multi-view-stereo-machine.html,AcknowledgementsText/6640-learning-a-multi-view-stereo-machine.txt,,RelatedText/6640-learning-a-multi-view-stereo-machine.txt
35,6641-phase-transitions-in-the-pooled-data-problem,Articles/6641-phase-transitions-in-the-pooled-data-problem.pdf,https://papers.nips.cc/paper/6641-phase-transitions-in-the-pooled-data-problem.pdf,ArticleText/6641-phase-transitions-in-the-pooled-data-problem.txt,Abstracts/6641-phase-transitions-in-the-pooled-data-problem.txt,IntroText/6641-phase-transitions-in-the-pooled-data-problem.txt,ReferencesText6641-phase-transitions-in-the-pooled-data-problem.json,ReviewText/6641-phase-transitions-in-the-pooled-data-problem.txt,Reviews/6641-phase-transitions-in-the-pooled-data-problem.html,AcknowledgementsText/6641-phase-transitions-in-the-pooled-data-problem.txt,ConclusionText/6641-phase-transitions-in-the-pooled-data-problem.txt,
36,6642-universal-style-transfer-via-feature-transforms,Articles/6642-universal-style-transfer-via-feature-transforms.pdf,https://papers.nips.cc/paper/6642-universal-style-transfer-via-feature-transforms.pdf,ArticleText/6642-universal-style-transfer-via-feature-transforms.txt,Abstracts/6642-universal-style-transfer-via-feature-transforms.txt,IntroText/6642-universal-style-transfer-via-feature-transforms.txt,ReferencesText6642-universal-style-transfer-via-feature-transforms.json,ReviewText/6642-universal-style-transfer-via-feature-transforms.txt,Reviews/6642-universal-style-transfer-via-feature-transforms.html,AcknowledgementsText/6642-universal-style-transfer-via-feature-transforms.txt,ConclusionText/6642-universal-style-transfer-via-feature-transforms.txt,RelatedText/6642-universal-style-transfer-via-feature-transforms.txt
37,6643-on-the-model-shrinkage-effect-of-gamma-process-edge-partition-models,Articles/6643-on-the-model-shrinkage-effect-of-gamma-process-edge-partition-models.pdf,https://papers.nips.cc/paper/6643-on-the-model-shrinkage-effect-of-gamma-process-edge-partition-models.pdf,ArticleText/6643-on-the-model-shrinkage-effect-of-gamma-process-edge-partition-models.txt,Abstracts/6643-on-the-model-shrinkage-effect-of-gamma-process-edge-partition-models.txt,IntroText/6643-on-the-model-shrinkage-effect-of-gamma-process-edge-partition-models.txt,ReferencesText6643-on-the-model-shrinkage-effect-of-gamma-process-edge-partition-models.json,ReviewText/6643-on-the-model-shrinkage-effect-of-gamma-process-edge-partition-models.txt,Reviews/6643-on-the-model-shrinkage-effect-of-gamma-process-edge-partition-models.html,,ConclusionText/6643-on-the-model-shrinkage-effect-of-gamma-process-edge-partition-models.txt,
38,6644-pose-guided-person-image-generation,Articles/6644-pose-guided-person-image-generation.pdf,https://papers.nips.cc/paper/6644-pose-guided-person-image-generation.pdf,ArticleText/6644-pose-guided-person-image-generation.txt,Abstracts/6644-pose-guided-person-image-generation.txt,IntroText/6644-pose-guided-person-image-generation.txt,ReferencesText6644-pose-guided-person-image-generation.json,ReviewText/6644-pose-guided-person-image-generation.txt,Reviews/6644-pose-guided-person-image-generation.html,AcknowledgementsText/6644-pose-guided-person-image-generation.txt,ConclusionText/6644-pose-guided-person-image-generation.txt,RelatedText/6644-pose-guided-person-image-generation.txt
39,6645-inference-in-graphical-models-via-semidefinite-programming-hierarchies,Articles/6645-inference-in-graphical-models-via-semidefinite-programming-hierarchies.pdf,https://papers.nips.cc/paper/6645-inference-in-graphical-models-via-semidefinite-programming-hierarchies.pdf,ArticleText/6645-inference-in-graphical-models-via-semidefinite-programming-hierarchies.txt,Abstracts/6645-inference-in-graphical-models-via-semidefinite-programming-hierarchies.txt,IntroText/6645-inference-in-graphical-models-via-semidefinite-programming-hierarchies.txt,ReferencesText6645-inference-in-graphical-models-via-semidefinite-programming-hierarchies.json,ReviewText/6645-inference-in-graphical-models-via-semidefinite-programming-hierarchies.txt,Reviews/6645-inference-in-graphical-models-via-semidefinite-programming-hierarchies.html,,,
40,6646-variable-importance-using-decision-trees,Articles/6646-variable-importance-using-decision-trees.pdf,https://papers.nips.cc/paper/6646-variable-importance-using-decision-trees.pdf,ArticleText/6646-variable-importance-using-decision-trees.txt,Abstracts/6646-variable-importance-using-decision-trees.txt,IntroText/6646-variable-importance-using-decision-trees.txt,ReferencesText6646-variable-importance-using-decision-trees.json,ReviewText/6646-variable-importance-using-decision-trees.txt,Reviews/6646-variable-importance-using-decision-trees.html,,,RelatedText/6646-variable-importance-using-decision-trees.txt
41,6647-preventing-gradient-explosions-in-gated-recurrent-units,Articles/6647-preventing-gradient-explosions-in-gated-recurrent-units.pdf,https://papers.nips.cc/paper/6647-preventing-gradient-explosions-in-gated-recurrent-units.pdf,ArticleText/6647-preventing-gradient-explosions-in-gated-recurrent-units.txt,Abstracts/6647-preventing-gradient-explosions-in-gated-recurrent-units.txt,IntroText/6647-preventing-gradient-explosions-in-gated-recurrent-units.txt,ReferencesText6647-preventing-gradient-explosions-in-gated-recurrent-units.json,ReviewText/6647-preventing-gradient-explosions-in-gated-recurrent-units.txt,Reviews/6647-preventing-gradient-explosions-in-gated-recurrent-units.html,,ConclusionText/6647-preventing-gradient-explosions-in-gated-recurrent-units.txt,RelatedText/6647-preventing-gradient-explosions-in-gated-recurrent-units.txt
42,6648-on-the-power-of-truncated-svd-for-general-high-rank-matrix-estimation-problems,Articles/6648-on-the-power-of-truncated-svd-for-general-high-rank-matrix-estimation-problems.pdf,https://papers.nips.cc/paper/6648-on-the-power-of-truncated-svd-for-general-high-rank-matrix-estimation-problems.pdf,ArticleText/6648-on-the-power-of-truncated-svd-for-general-high-rank-matrix-estimation-problems.txt,Abstracts/6648-on-the-power-of-truncated-svd-for-general-high-rank-matrix-estimation-problems.txt,IntroText/6648-on-the-power-of-truncated-svd-for-general-high-rank-matrix-estimation-problems.txt,ReferencesText6648-on-the-power-of-truncated-svd-for-general-high-rank-matrix-estimation-problems.json,ReviewText/6648-on-the-power-of-truncated-svd-for-general-high-rank-matrix-estimation-problems.txt,Reviews/6648-on-the-power-of-truncated-svd-for-general-high-rank-matrix-estimation-problems.html,AcknowledgementsText/6648-on-the-power-of-truncated-svd-for-general-high-rank-matrix-estimation-problems.txt,,RelatedText/6648-on-the-power-of-truncated-svd-for-general-high-rank-matrix-estimation-problems.txt
43,6649-f-gans-in-an-information-geometric-nutshell,Articles/6649-f-gans-in-an-information-geometric-nutshell.pdf,https://papers.nips.cc/paper/6649-f-gans-in-an-information-geometric-nutshell.pdf,ArticleText/6649-f-gans-in-an-information-geometric-nutshell.txt,Abstracts/6649-f-gans-in-an-information-geometric-nutshell.txt,IntroText/6649-f-gans-in-an-information-geometric-nutshell.txt,ReferencesText6649-f-gans-in-an-information-geometric-nutshell.json,ReviewText/6649-f-gans-in-an-information-geometric-nutshell.txt,Reviews/6649-f-gans-in-an-information-geometric-nutshell.html,AcknowledgementsText/6649-f-gans-in-an-information-geometric-nutshell.txt,ConclusionText/6649-f-gans-in-an-information-geometric-nutshell.txt,
44,6650-toward-multimodal-image-to-image-translation,Articles/6650-toward-multimodal-image-to-image-translation.pdf,https://papers.nips.cc/paper/6650-toward-multimodal-image-to-image-translation.pdf,ArticleText/6650-toward-multimodal-image-to-image-translation.txt,Abstracts/6650-toward-multimodal-image-to-image-translation.txt,IntroText/6650-toward-multimodal-image-to-image-translation.txt,ReferencesText6650-toward-multimodal-image-to-image-translation.json,ReviewText/6650-toward-multimodal-image-to-image-translation.txt,Reviews/6650-toward-multimodal-image-to-image-translation.html,AcknowledgementsText/6650-toward-multimodal-image-to-image-translation.txt,ConclusionText/6650-toward-multimodal-image-to-image-translation.txt,RelatedText/6650-toward-multimodal-image-to-image-translation.txt
45,6651-mixture-rank-matrix-approximation-for-collaborative-filtering,Articles/6651-mixture-rank-matrix-approximation-for-collaborative-filtering.pdf,https://papers.nips.cc/paper/6651-mixture-rank-matrix-approximation-for-collaborative-filtering.pdf,ArticleText/6651-mixture-rank-matrix-approximation-for-collaborative-filtering.txt,Abstracts/6651-mixture-rank-matrix-approximation-for-collaborative-filtering.txt,IntroText/6651-mixture-rank-matrix-approximation-for-collaborative-filtering.txt,ReferencesText6651-mixture-rank-matrix-approximation-for-collaborative-filtering.json,ReviewText/6651-mixture-rank-matrix-approximation-for-collaborative-filtering.txt,Reviews/6651-mixture-rank-matrix-approximation-for-collaborative-filtering.html,AcknowledgementsText/6651-mixture-rank-matrix-approximation-for-collaborative-filtering.txt,ConclusionText/6651-mixture-rank-matrix-approximation-for-collaborative-filtering.txt,RelatedText/6651-mixture-rank-matrix-approximation-for-collaborative-filtering.txt
46,6652-continuous-dr-submodular-maximization-structure-and-algorithms,Articles/6652-continuous-dr-submodular-maximization-structure-and-algorithms.pdf,https://papers.nips.cc/paper/6652-continuous-dr-submodular-maximization-structure-and-algorithms.pdf,ArticleText/6652-continuous-dr-submodular-maximization-structure-and-algorithms.txt,Abstracts/6652-continuous-dr-submodular-maximization-structure-and-algorithms.txt,IntroText/6652-continuous-dr-submodular-maximization-structure-and-algorithms.txt,ReferencesText6652-continuous-dr-submodular-maximization-structure-and-algorithms.json,ReviewText/6652-continuous-dr-submodular-maximization-structure-and-algorithms.txt,Reviews/6652-continuous-dr-submodular-maximization-structure-and-algorithms.html,AcknowledgementsText/6652-continuous-dr-submodular-maximization-structure-and-algorithms.txt,ConclusionText/6652-continuous-dr-submodular-maximization-structure-and-algorithms.txt,RelatedText/6652-continuous-dr-submodular-maximization-structure-and-algorithms.txt
47,6653-learning-with-average-top-k-loss,Articles/6653-learning-with-average-top-k-loss.pdf,https://papers.nips.cc/paper/6653-learning-with-average-top-k-loss.pdf,ArticleText/6653-learning-with-average-top-k-loss.txt,Abstracts/6653-learning-with-average-top-k-loss.txt,IntroText/6653-learning-with-average-top-k-loss.txt,ReferencesText6653-learning-with-average-top-k-loss.json,ReviewText/6653-learning-with-average-top-k-loss.txt,Reviews/6653-learning-with-average-top-k-loss.html,AcknowledgementsText/6653-learning-with-average-top-k-loss.txt,,RelatedText/6653-learning-with-average-top-k-loss.txt
48,6654-learning-multiple-visual-domains-with-residual-adapters,Articles/6654-learning-multiple-visual-domains-with-residual-adapters.pdf,https://papers.nips.cc/paper/6654-learning-multiple-visual-domains-with-residual-adapters.pdf,ArticleText/6654-learning-multiple-visual-domains-with-residual-adapters.txt,Abstracts/6654-learning-multiple-visual-domains-with-residual-adapters.txt,IntroText/6654-learning-multiple-visual-domains-with-residual-adapters.txt,ReferencesText6654-learning-multiple-visual-domains-with-residual-adapters.json,ReviewText/6654-learning-multiple-visual-domains-with-residual-adapters.txt,Reviews/6654-learning-multiple-visual-domains-with-residual-adapters.html,AcknowledgementsText/6654-learning-multiple-visual-domains-with-residual-adapters.txt,ConclusionText/6654-learning-multiple-visual-domains-with-residual-adapters.txt,RelatedText/6654-learning-multiple-visual-domains-with-residual-adapters.txt
